,user_id,book,rating,author,year,publisher,image,book_id
423,11676,Call of the Wild,9,Jack London,0,Selldowns/no More Orders,http://images.amazon.com/images/P/1559029838.01.LZZZZZZZ.jpg,180
424,11676,Carolina Moon,10,Nora Roberts,2000,Putnam Pub Group,http://images.amazon.com/images/P/0399145923.01.LZZZZZZZ.jpg,218
425,11676,Carrie,5,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451157443.01.LZZZZZZZ.jpg,282
426,11676,Cat &amp; Mouse (Alex Cross Novels),9,James Patterson,1998,Warner Books,http://images.amazon.com/images/P/0446606189.01.LZZZZZZZ.jpg,283
427,11676,Cat's Cradle,9,Kurt Vonnegut,1999,Sagebrush Bound,http://images.amazon.com/images/P/0808520695.01.LZZZZZZZ.jpg,284
428,11676,Catch 22,8,Joseph Heller,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684833395.01.LZZZZZZZ.jpg,231
429,11676,Catch Me If You Can: The True Story of a Real Fake,10,Stan Redding,2000,Broadway,http://images.amazon.com/images/P/0767905385.01.LZZZZZZZ.jpg,123
430,11676,Catering to Nobody,9,Diane Mott Davidson,1990,St. Martin's Press,http://images.amazon.com/images/P/0312042779.01.LZZZZZZZ.jpg,124
431,11676,Cause of Death,10,Patricia Daniels Cornwell,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158616.01.LZZZZZZZ.jpg,285
432,11676,Charlotte's Web (Trophy Newbery),9,E. B. White,1974,HarperTrophy,http://images.amazon.com/images/P/0064400557.01.LZZZZZZZ.jpg,286
433,11676,Chasing the Dime,7,Michael Connelly,2002,"Little, Brown",http://images.amazon.com/images/P/0316153915.01.LZZZZZZZ.jpg,287
434,11676,Chicken Soup for the Soul (Chicken Soup for the Soul),7,Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg,181
435,11676,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),10,Jack Canfield,1996,Health Communications,http://images.amazon.com/images/P/1558744150.01.LZZZZZZZ.jpg,60
436,11676,Chocolat,10,Joanne Harris,2000,Penguin Books,http://images.amazon.com/images/P/014100018X.01.LZZZZZZZ.jpg,288
437,11676,Chosen Prey,9,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425182878.01.LZZZZZZZ.jpg,289
438,11676,Circle of Friends,9,Maeve Binchy,1991,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385301499.01.LZZZZZZZ.jpg,290
439,11676,City of Bones,8,Michael Connelly,2002,Warner Books,http://images.amazon.com/images/P/0316154059.01.LZZZZZZZ.jpg,291
440,11676,Code to Zero,9,Ken Follett,2001,Signet Book,http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg,292
441,11676,Cold Mountain,8,Charles Frazier,1997,Atlantic Monthly Press,http://images.amazon.com/images/P/0871136791.01.LZZZZZZZ.jpg,74
442,11676,Cold Sassy Tree,7,Olive Ann Burns,1986,Delta,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg,293
443,11676,Confessions of a Shopaholic (Summer Display Opportunity),10,SOPHIE KINSELLA,2001,Delta,http://images.amazon.com/images/P/0385335482.01.LZZZZZZZ.jpg,144
444,11676,Confessions of an Ugly Stepsister : A Novel,8,Gregory Maguire,2000,Regan Books,http://images.amazon.com/images/P/0060987529.01.LZZZZZZZ.jpg,9
445,11676,Congo,9,Michael Crichton,1995,Ballantine Books,http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg,294
446,11676,Coraline,8,Neil Gaiman,2003,HarperTrophy,http://images.amazon.com/images/P/0380807343.01.LZZZZZZZ.jpg,97
447,11676,Couplehood,6,Paul Reiser,1994,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553096834.01.LZZZZZZZ.jpg,0
448,11676,Cradle and All,10,James Patterson,2000,Little Brown and Company,http://images.amazon.com/images/P/0316690619.01.LZZZZZZZ.jpg,295
449,11676,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),10,Patricia D. Cornwell,1994,Avon,http://images.amazon.com/images/P/0380718340.01.LZZZZZZZ.jpg,296
450,11676,Cryptonomicon,9,Neal Stephenson,2002,Avon Books,http://images.amazon.com/images/P/0060512806.01.LZZZZZZZ.jpg,297
451,11676,Daddy's Little Girl,8,Mary Higgins Clark,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg,298
452,11676,Daughter of Fortune: A Novel,8,Isabel Allende,2001,HarperTorch,http://images.amazon.com/images/P/038082101X.01.LZZZZZZZ.jpg,299
453,11676,Deadly Decisions,9,Kathy Reichs,2000,Scribner,http://images.amazon.com/images/P/0684859718.01.LZZZZZZZ.jpg,300
454,11676,Death du Jour,6,Kathy Reichs,2000,Pocket,http://images.amazon.com/images/P/0671011375.01.LZZZZZZZ.jpg,301
455,11676,Deception Point,10,Dan Brown,2002,Pocket,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,302
456,11676,Deja Dead,8,Kathy Reichs,1998,Pocket,http://images.amazon.com/images/P/0671011367.01.LZZZZZZZ.jpg,303
457,11676,Diary of a Mad Bride (Summer Display Opportunity),8,Laura Wolf,2002,Delta,http://images.amazon.com/images/P/0385335830.01.LZZZZZZZ.jpg,208
458,11676,Different Seasons,7,Stephen King,1986,Signet Book,http://images.amazon.com/images/P/0451160940.01.LZZZZZZZ.jpg,304
459,11676,Digital Fortress : A Thriller,8,Dan Brown,2000,St. Martin's Griffin,http://images.amazon.com/images/P/0312263120.01.LZZZZZZZ.jpg,305
460,11676,Disclosure,9,Michael Crichton,1994,Ballantine Books,http://images.amazon.com/images/P/0345391055.01.LZZZZZZZ.jpg,182
461,11676,Dolores Claiborne,8,Stephen King,1992,Viking Books,http://images.amazon.com/images/P/0670844527.01.LZZZZZZZ.jpg,306
462,11676,Don't Stand Too Close to a Naked Man,10,Tim Allen,1994,Hyperion Books,http://images.amazon.com/images/P/0786861347.01.LZZZZZZZ.jpg,307
463,11676,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),6,Richard Carlson,1997,Hyperion,http://images.amazon.com/images/P/0786881852.01.LZZZZZZZ.jpg,308
464,11676,Dragonfly in Amber,8,DIANA GABALDON,1993,Dell,http://images.amazon.com/images/P/0440215625.01.LZZZZZZZ.jpg,220
465,11676,Dreamcatcher,8,Stephen King,2001,Scribner,http://images.amazon.com/images/P/0743211383.01.LZZZZZZZ.jpg,309
466,11676,Drowning Ruth,6,CHRISTINA SCHWARZ,2003,Ballantine Books,http://images.amazon.com/images/P/0345460359.01.LZZZZZZZ.jpg,33
467,11676,"Dude, Where's My Country?",7,Michael Moore,2003,Warner Books,http://images.amazon.com/images/P/0446532231.01.LZZZZZZZ.jpg,98
468,11676,Dust to Dust,9,TAMI HOAG,2002,Bantam,http://images.amazon.com/images/P/0553582526.01.LZZZZZZZ.jpg,15
469,11676,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),6,Sue Grafton,1989,Bantam,http://images.amazon.com/images/P/0553279556.01.LZZZZZZZ.jpg,310
470,11676,East of Eden (Oprah's Book Club),10,John Steinbeck,2003,Penguin Books,http://images.amazon.com/images/P/0142004235.01.LZZZZZZZ.jpg,311
471,11676,Easy Prey,8,John Sandford,2000,Putnam Publishing Group,http://images.amazon.com/images/P/039914613X.01.LZZZZZZZ.jpg,312
472,11676,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation",9,Lynne Truss,2004,Gotham Books,http://images.amazon.com/images/P/1592400876.01.LZZZZZZZ.jpg,313
473,11676,Ellen Foster,7,Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703055.01.LZZZZZZZ.jpg,314
474,11676,Empire Falls,7,Richard Russo,2002,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg,75
475,11676,Ender's Game (Ender Wiggins Saga (Paperback)),9,Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg,1
476,11676,Envy,10,Sandra Brown,2001,Warner Books,http://images.amazon.com/images/P/0446527130.01.LZZZZZZZ.jpg,315
477,11676,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),4,Sue Grafton,1990,Bantam,http://images.amazon.com/images/P/0553284789.01.LZZZZZZZ.jpg,183
478,11676,Face the Fire (Three Sisters Island Trilogy),10,Nora Roberts,2002,Jove Books,http://images.amazon.com/images/P/051513287X.01.LZZZZZZZ.jpg,316
479,11676,Fahrenheit 451,8,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345292340.01.LZZZZZZZ.jpg,126
480,11676,Faking It,7,Jennifer Crusie,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983824.01.LZZZZZZZ.jpg,209
481,11676,Fall On Your Knees (Oprah #45),6,Ann-Marie MacDonald,2002,Touchstone,http://images.amazon.com/images/P/0743237188.01.LZZZZZZZ.jpg,317
482,11676,Falling Angels,7,Tracy Chevalier,2002,Plume Books,http://images.amazon.com/images/P/0452283205.01.LZZZZZZZ.jpg,76
483,11676,False Memory,9,Dean R. Koontz,2000,Bantam Books,http://images.amazon.com/images/P/0553580221.01.LZZZZZZZ.jpg,318
484,11676,Fast Food Nation: The Dark Side of the All-American Meal,10,Eric Schlosser,2002,Perennial,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg,319
485,11676,Fast Women,5,Jennifer Crusie,2002,St. Martin's Press,http://images.amazon.com/images/P/0312980159.01.LZZZZZZZ.jpg,210
486,11676,Fatal Voyage,10,Kathy Reichs,2002,Pocket,http://images.amazon.com/images/P/0671028375.01.LZZZZZZZ.jpg,320
487,11676,Fear Nothing,8,DEAN KOONTZ,1998,Bantam,http://images.amazon.com/images/P/0553579754.01.LZZZZZZZ.jpg,321
488,11676,Fight Club,10,Chuck Palahniuk,1999,Owl Books,http://images.amazon.com/images/P/0805062971.01.LZZZZZZZ.jpg,127
489,11676,Final Target,8,Iris Johansen,2002,Bantam Books,http://images.amazon.com/images/P/0553582135.01.LZZZZZZZ.jpg,322
490,11676,Five Quarters of the Orange,7,Joanne Harris,2001,William Morrow &amp; Company,http://images.amazon.com/images/P/0060198133.01.LZZZZZZZ.jpg,77
491,11676,Flesh and Blood,6,Jonathan Kellerman,2002,Ballantine Books,http://images.amazon.com/images/P/034541389X.01.LZZZZZZZ.jpg,323
492,11676,Fortune's Rocks : A Novel,7,Anita Shreve,2001,Back Bay Books,http://images.amazon.com/images/P/0316678104.01.LZZZZZZZ.jpg,324
493,11676,Foucault's Pendulum,8,Umberto Eco,1990,Ballantine Books,http://images.amazon.com/images/P/0345368754.01.LZZZZZZZ.jpg,325
494,11676,Four Blind Mice,10,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg,326
495,11676,Four Blondes,3,Candace Bushnell,2001,Grove Press,http://images.amazon.com/images/P/080213825X.01.LZZZZZZZ.jpg,221
496,11676,Four To Score (A Stephanie Plum Novel),7,Janet Evanovich,1999,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966970.01.LZZZZZZZ.jpg,61
497,11676,Free,8,Paul Vincent,2003,Upfront Publishing,http://images.amazon.com/images/P/1844262553.01.LZZZZZZZ.jpg,327
498,11676,Fried Green Tomatoes at the Whistle Stop Cafe,7,Fannie Flagg,1989,McGraw-Hill,http://images.amazon.com/images/P/0070212570.01.LZZZZZZZ.jpg,328
499,11676,From Potter's Field,8,Patricia Daniels Cornwell,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425154092.01.LZZZZZZZ.jpg,184
500,11676,From the Corner of His Eye,7,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.LZZZZZZZ.jpg,329
501,11676,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),7,Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg,185
502,11676,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",7,Dava Sobel,2000,Penguin Books,http://images.amazon.com/images/P/0140280553.01.LZZZZZZZ.jpg,128
503,11676,Gap Creek: The Story Of A Marriage,7,Robert Morgan,2000,Touchstone,http://images.amazon.com/images/P/0743203631.01.LZZZZZZZ.jpg,330
504,11676,Geek Love,10,Katherine Dunn,2002,Vintage Books USA,http://images.amazon.com/images/P/0375713344.01.LZZZZZZZ.jpg,331
505,11676,Girl With a Pearl Earring,8,Tracy Chevalier,2003,Plume Books,http://images.amazon.com/images/P/0452284937.01.LZZZZZZZ.jpg,332
506,11676,Girl in Hyacinth Blue,7,Susan Vreeland,2000,Penguin Books,http://images.amazon.com/images/P/014029628X.01.LZZZZZZZ.jpg,146
507,11676,Good Omens,7,Neil Gaiman,1996,Ace Books,http://images.amazon.com/images/P/0441003257.01.LZZZZZZZ.jpg,99
508,11676,Good in Bed,8,Jennifer Weiner,2002,Washington Square Press,http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg,240
509,11676,Hannibal,8,Thomas Harris,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg,100
510,11676,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10,Janet Evanovich,2002,St. Martin's Press,http://images.amazon.com/images/P/0312265859.01.LZZZZZZZ.jpg,213
511,11676,Harry Potter and the Chamber of Secrets (Book 2),10,J. K. Rowling,1999,Scholastic,http://images.amazon.com/images/P/0439064864.01.LZZZZZZZ.jpg,2
512,11676,Harry Potter and the Goblet of Fire (Book 4),8,J. K. Rowling,2000,Scholastic,http://images.amazon.com/images/P/0439139597.01.LZZZZZZZ.jpg,3
513,11676,Harry Potter and the Prisoner of Azkaban (Book 3),9,J. K. Rowling,2001,Scholastic,http://images.amazon.com/images/P/0439136369.01.LZZZZZZZ.jpg,5
514,11676,Harry Potter and the Sorcerer's Stone (Book 1),10,J. K. Rowling,2001,Scholastic,http://images.amazon.com/images/P/043936213X.01.LZZZZZZZ.jpg,6
515,11676,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10,J. K. Rowling,1999,Arthur A. Levine Books,http://images.amazon.com/images/P/059035342X.01.LZZZZZZZ.jpg,10
516,11676,Heart of the Sea (Irish Trilogy),8,Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128554.01.LZZZZZZZ.jpg,333
517,11676,Heartbreaker,8,Julie Garwood,2000,Atria,http://images.amazon.com/images/P/0671032992.01.LZZZZZZZ.jpg,334
518,11676,Hearts in Atlantis,8,Stephen King,2001,Pocket,http://images.amazon.com/images/P/0743436210.01.LZZZZZZZ.jpg,335
519,11676,Heaven and Earth (Three Sisters Island Trilogy),10,Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515132020.01.LZZZZZZZ.jpg,336
520,11676,Hemlock Bay,10,Catherine Coulter,2002,Jove Books,http://images.amazon.com/images/P/0515133302.01.LZZZZZZZ.jpg,337
521,11676,Here on Earth,8,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg,338
522,11676,Hideaway,9,Hannah Alexander,2003,Steeple Hill,http://images.amazon.com/images/P/0373785070.01.LZZZZZZZ.jpg,339
523,11676,High Five (A Stephanie Plum Novel),8,Janet Evanovich,1999,St. Martin's Press,http://images.amazon.com/images/P/0312203039.01.LZZZZZZZ.jpg,187
524,11676,Hornet's Nest,10,Patricia Daniels Cornwell,1997,Putnam Publishing Group,http://images.amazon.com/images/P/0399142282.01.LZZZZZZZ.jpg,340
525,11676,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),7,Janet Evanovich,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312976275.01.LZZZZZZZ.jpg,62
526,11676,House of Sand and Fog,7,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg,101
527,11676,How Stella Got Her Groove Back,8,Terry McMillan,1998,Signet Book,http://images.amazon.com/images/P/0451197410.01.LZZZZZZZ.jpg,148
528,11676,How to Be Good,7,Nick Hornby,2001,Riverhead Books,http://images.amazon.com/images/P/1573221937.01.LZZZZZZZ.jpg,80
529,11676,How to Make an American Quilt,4,Whitney Otto,1992,Ballantine Books,http://images.amazon.com/images/P/0345370805.01.LZZZZZZZ.jpg,341
530,11676,I Know This Much Is True,9,Wally Lamb,1999,Regan Books,http://images.amazon.com/images/P/0060987561.01.LZZZZZZZ.jpg,342
531,11676,I Know This Much Is True (Oprah's Book Club),10,Wally Lamb,1998,Regan Books,http://images.amazon.com/images/P/0060391626.01.LZZZZZZZ.jpg,343
532,11676,I Know Why the Caged Bird Sings,8,MAYA ANGELOU,1983,Bantam,http://images.amazon.com/images/P/0553279378.01.LZZZZZZZ.jpg,344
533,11676,Icy Sparks,8,Gwyn Hyman Rubio,2001,Penguin Books,http://images.amazon.com/images/P/0142000205.01.LZZZZZZZ.jpg,345
534,11676,Illusions: The Adventures of a Reluctant Messiah,10,Richard Bach,1994,Dell Publishing Company,http://images.amazon.com/images/P/0440204887.01.LZZZZZZZ.jpg,63
535,11676,In Her Shoes : A Novel,10,Jennifer Weiner,2003,Washington Square Press,http://images.amazon.com/images/P/0743418204.01.LZZZZZZZ.jpg,346
536,11676,Insomnia,9,Stephen King,1995,Signet Book,http://images.amazon.com/images/P/0451184963.01.LZZZZZZZ.jpg,347
537,11676,Intensity,6,DEAN KOONTZ,1996,Ballantine Books,http://images.amazon.com/images/P/0345384369.01.LZZZZZZZ.jpg,348
538,11676,Interpreter of Maladies,8,Jhumpa Lahiri,1999,Houghton Mifflin Co,http://images.amazon.com/images/P/039592720X.01.LZZZZZZZ.jpg,81
539,11676,Interview with the Vampire,6,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg,7
540,11676,Into Thin Air : A Personal Account of the Mt. Everest Disaster,8,JON KRAKAUER,1999,Anchor,http://images.amazon.com/images/P/0385494785.01.LZZZZZZZ.jpg,82
541,11676,Ishmael: An Adventure of the Mind and Spirit,10,Daniel Quinn,1995,Bantam,http://images.amazon.com/images/P/0553375407.01.LZZZZZZZ.jpg,349
542,11676,It,8,Stephen King,0,Trafalgar Square,http://images.amazon.com/images/P/0450411435.01.LZZZZZZZ.jpg,350
543,11676,It Was on Fire When I Lay Down on It,10,Robert Fulghum,1989,Random House Inc,http://images.amazon.com/images/P/0394580567.01.LZZZZZZZ.jpg,351
544,11676,It's Not About the Bike: My Journey Back to Life,8,Lance Armstrong,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425179613.01.LZZZZZZZ.jpg,352
545,11676,J Is for Judgment,7,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449221482.01.LZZZZZZZ.jpg,353
546,11676,Jack &amp; Jill (Alex Cross Novels),8,James Patterson,1997,Warner Books,http://images.amazon.com/images/P/0446604801.01.LZZZZZZZ.jpg,354
547,11676,Jackdaws,1,Ken Follett,2002,Signet Book,http://images.amazon.com/images/P/0451207521.01.LZZZZZZZ.jpg,355
548,11676,Jewel,4,Bret Lott,1999,Washington Square Press,http://images.amazon.com/images/P/0671038184.01.LZZZZZZZ.jpg,35
549,11676,Jewels of the Sun (Irish Trilogy),10,Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515126772.01.LZZZZZZZ.jpg,356
550,11676,Jitterbug Perfume,10,TOM ROBBINS,1990,Bantam,http://images.amazon.com/images/P/0553348981.01.LZZZZZZZ.jpg,129
551,11676,Jurassic Park,8,Michael Crichton,1999,Ballantine Books,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg,189
552,11676,Key of Knowledge (Key Trilogy (Paperback)),7,Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515136379.01.LZZZZZZZ.jpg,357
553,11676,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",10,Nora Roberts,2003,Jove Pubns,http://images.amazon.com/images/P/0515136530.01.LZZZZZZZ.jpg,358
554,11676,Kiss the Girls,9,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446601241.01.LZZZZZZZ.jpg,359
555,11676,Ladder of Years,7,Anne Tyler,1996,Ballantine Books,http://images.amazon.com/images/P/0449910571.01.LZZZZZZZ.jpg,360
556,11676,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",5,Christopher Moore,2003,Perennial,http://images.amazon.com/images/P/0380813815.01.LZZZZZZZ.jpg,102
557,11676,Last Chance Saloon,8,Marian Keyes,2002,Avon,http://images.amazon.com/images/P/0380820293.01.LZZZZZZZ.jpg,64
558,11676,Last Man Standing,9,David Baldacci,2002,Warner Vision,http://images.amazon.com/images/P/0446611778.01.LZZZZZZZ.jpg,361
559,11676,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),9,Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,362
560,11676,Life of Pi,6,Yann Martel,2002,Harcourt,http://images.amazon.com/images/P/0151008116.01.LZZZZZZZ.jpg,11
561,11676,Lightning,7,DANIELLE STEEL,1995,Delacorte Press,http://images.amazon.com/images/P/0385311923.01.LZZZZZZZ.jpg,363
562,11676,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",8,LAURA ESQUIVEL,1995,Anchor,http://images.amazon.com/images/P/038542017X.01.LZZZZZZZ.jpg,83
563,11676,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",10,Laura Esquivel,1994,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385474016.01.LZZZZZZZ.jpg,364
564,11676,Love in the Time of Cholera (Penguin Great Books of the 20th Century),8,Gabriel Garcia Marquez,1999,Penguin Books,http://images.amazon.com/images/P/0140281649.01.LZZZZZZZ.jpg,365
565,11676,Lucky : A Memoir,10,Alice Sebold,2002,Back Bay Books,http://images.amazon.com/images/P/0316096199.01.LZZZZZZZ.jpg,36
566,11676,Lucky You,8,Carl Hiaasen,1998,Warner Vision,http://images.amazon.com/images/P/0446604658.01.LZZZZZZZ.jpg,103
567,11676,Manhattan Hunt Club,8,JOHN SAUL,2002,Ballantine Books,http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg,366
568,11676,Me Talk Pretty One Day,8,David Sedaris,2001,Back Bay Books,http://images.amazon.com/images/P/0316776963.01.LZZZZZZZ.jpg,149
569,11676,Memoirs of a Geisha,9,Arthur Golden,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0375400117.01.LZZZZZZZ.jpg,367
570,11676,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",9,John Gray,1992,HarperCollins Publishers,http://images.amazon.com/images/P/006016848X.01.LZZZZZZZ.jpg,368
571,11676,Message in a Bottle,8,Nicholas Sparks,1998,Warner Books,http://images.amazon.com/images/P/0446523569.01.LZZZZZZZ.jpg,150
572,11676,Middlesex: A Novel,9,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374199698.01.LZZZZZZZ.jpg,369
573,11676,Midnight Bayou,9,Nora Roberts,2001,Putnam Publishing Group,http://images.amazon.com/images/P/0399148248.01.LZZZZZZZ.jpg,370
574,11676,Midnight in the Garden of Good and Evil,9,John Berendt,1999,Vintage Books USA,http://images.amazon.com/images/P/0679751521.01.LZZZZZZZ.jpg,84
575,11676,Midwives: A Novel,6,Chris Bohjalian,1998,Vintage,http://images.amazon.com/images/P/0375706771.01.LZZZZZZZ.jpg,152
576,11676,Mirror Image,6,Danielle Steel,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440224772.01.LZZZZZZZ.jpg,371
577,11676,Misery,9,Stephen King,1988,New Amer Library,http://images.amazon.com/images/P/0451153553.01.LZZZZZZZ.jpg,372
578,11676,Miss Julia Speaks Her Mind : A Novel,8,Ann B. Ross,2000,Perennial,http://images.amazon.com/images/P/0688177751.01.LZZZZZZZ.jpg,373
579,11676,Mortal Prey,8,John Sandford,2002,Putnam Publishing Group,http://images.amazon.com/images/P/0399148639.01.LZZZZZZZ.jpg,374
580,11676,Mutant Message Down Under,6,Marlo Morgan,1995,Perennial,http://images.amazon.com/images/P/0060926317.01.LZZZZZZZ.jpg,104
581,11676,My Gal Sunday,8,Mary Higgins Clark,2003,Pocket,http://images.amazon.com/images/P/0671014919.01.LZZZZZZZ.jpg,375
582,11676,Mystic River,6,Dennis Lehane,2002,HarperTorch,http://images.amazon.com/images/P/0380731851.01.LZZZZZZZ.jpg,376
583,11676,N Is for Noose,5,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449223612.01.LZZZZZZZ.jpg,377
584,11676,Naked,10,David Sedaris,1997,Little Brown &amp; Co,http://images.amazon.com/images/P/0316779490.01.LZZZZZZZ.jpg,378
585,11676,Needful Things,8,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451172817.01.LZZZZZZZ.jpg,379
586,11676,Neuromancer (Remembering Tomorrow),8,William Gibson,1995,Ace Books,http://images.amazon.com/images/P/0441569595.01.LZZZZZZZ.jpg,380
587,11676,Neverwhere,7,Neil Gaiman,1998,Avon,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg,381
588,11676,Nicolae: The Rise of Antichrist (Left Behind No. 3),8,Tim F. Lahaye,1998,Tyndale House Publishers,http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg,382
589,11676,Night,10,Elie Wiesel,1982,Bantam Books,http://images.amazon.com/images/P/0553272535.01.LZZZZZZZ.jpg,383
590,11676,Night Sins,9,TAMI HOAG,1995,Bantam,http://images.amazon.com/images/P/055356451X.01.LZZZZZZZ.jpg,384
591,11676,Nightmares &amp; Dreamscapes,8,Stephen King,1993,Viking Books,http://images.amazon.com/images/P/0670851086.01.LZZZZZZZ.jpg,385
592,11676,Nights in Rodanthe,9,Nicholas Sparks,2002,Warner Books,http://images.amazon.com/images/P/0446531332.01.LZZZZZZZ.jpg,386
593,11676,Notes from a Small Island,7,Bill Bryson,1997,Perennial,http://images.amazon.com/images/P/0380727501.01.LZZZZZZZ.jpg,387
594,11676,On the Road,10,Jack Kerouac,1991,Penguin Books,http://images.amazon.com/images/P/0140042598.01.LZZZZZZZ.jpg,37
595,11676,On the Street Where You Live,7,Mary Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0671004530.01.LZZZZZZZ.jpg,388
596,11676,One Hundred Years of Solitude,8,Gabriel Garcia Marquez,1998,Perennial,http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg,154
597,11676,One True Thing,9,Anna Quindlen,1997,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385319207.01.LZZZZZZZ.jpg,38
598,11676,One for the Money (Stephanie Plum Novels (Paperback)),8,Janet Evanovich,1995,HarperTorch,http://images.amazon.com/images/P/0061009059.01.LZZZZZZZ.jpg,105
599,11676,Open House (Oprah's Book Club (Paperback)),3,Elizabeth Berg,2001,Ballantine Books,http://images.amazon.com/images/P/0345435168.01.LZZZZZZZ.jpg,389
600,11676,Paradise,10,Judith McNaught,1992,Pocket,http://images.amazon.com/images/P/0671776800.01.LZZZZZZZ.jpg,390
601,11676,Pay It Forward,10,Catherine Ryan Hyde,2000,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0684872382.01.LZZZZZZZ.jpg,391
602,11676,Peace Like a River,6,Leif Enger,2001,Grove/Atlantic,http://images.amazon.com/images/P/087113795X.01.LZZZZZZZ.jpg,190
603,11676,Pet Sematary,8,Stephen King,1984,Signet Book,http://images.amazon.com/images/P/0451132378.01.LZZZZZZZ.jpg,392
